ticker    ,sector                ,region                     ,rating_score,upside_score,consensus_strength_score,conviction_score  ,pt_momentum_score ,analyst_consensus_score,consensus_grade
603049    ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,95.1219512195122        ,100.0             ,50.0              ,66.5                   ,B
688172    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
UNTR      ,Energy                ,Asia / Pacific             ,50.0        ,50.0        ,48.61760952786048       ,61.111111111111114,50.0              ,51.4                   ,C
688629    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,33.33333333333333 ,50.0              ,57.5                   ,C
9024      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,37.272727272727266      ,16.666666666666664,50.0              ,42.5                   ,D
600745    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,0.0                     ,63.63636363636364 ,50.0              ,42.0                   ,D
SAIL      ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,26.739926739926744      ,22.222222222222225,50.07413695664097 ,41.2                   ,D
688578    ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,70.97061442564559       ,100.0             ,50.0              ,61.7                   ,C
601933    ,Consumer Staples      ,Asia / Pacific             ,50.0        ,50.0        ,13.59223300970875       ,27.27272727272727 ,50.0              ,39.3                   ,D
509480    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,50.34843205574913       ,13.636363636363633,50.0              ,44.6                   ,D
2875      ,Consumer Staples      ,Asia / Pacific             ,50.0        ,50.0        ,59.34959349593496       ,45.45454545454545 ,50.00960800540264 ,51.2                   ,C
300628    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,72.67414679756897       ,88.88888888888889 ,50.0              ,60.4                   ,C
001872    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,0.0               ,50.0              ,52.5                   ,C
300832    ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,67.99333194415502       ,100.0             ,50.039985237987196,61.1                   ,C
6770      ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,57.18654434250765       ,40.0              ,50.0              ,49.9                   ,D
600733    ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,10.714285714285722      ,42.857142857142854,50.0              ,41.1                   ,D
3288      ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,79.8913043478261        ,40.0              ,50.09879253567509 ,54.5                   ,C
600350    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,86.34463539247561       ,100.0             ,50.0              ,64.8                   ,C
300748    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,0.13179089178504455     ,72.72727272727273 ,50.0              ,43.4                   ,D
4528      ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,43.75                   ,36.36363636363637 ,50.073932078313256,46.7                   ,D
301358    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,0.0                     ,75.0              ,50.0              ,43.8                   ,D
600699    ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,10.404624277456648      ,88.88888888888889 ,50.0064845537324  ,47.9                   ,D
002601    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,86.36363636363636       ,100.0             ,50.0              ,64.8                   ,C
VMM       ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,45.61933534743202       ,64.28571428571428 ,50.01781804485115 ,51.3                   ,C
JBH       ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,34.34343434343434       ,13.333333333333329,50.0              ,41.4                   ,D
500488    ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,65.4                    ,75.0              ,49.99273151471644 ,56.8                   ,C
000893    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,42.883548983364136      ,100.0             ,50.1040234201185  ,56.1                   ,C
5333      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,27.575757575757578      ,28.57142857142857 ,50.284431171071034,42.3                   ,D
3931      ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,0.0                     ,70.0              ,50.0410520261763  ,43.0                   ,D
001203    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
505790    ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,78.2760121898128        ,44.444444444444436,50.0              ,54.8                   ,C
3293      ,Communication Services,Asia / Pacific             ,50.0        ,50.0        ,67.12328767123287       ,100.0             ,50.0              ,60.9                   ,C
PATANJALI ,Consumer Staples      ,Asia / Pacific             ,50.0        ,50.0        ,92.7007299270073        ,100.0             ,50.0              ,66.0                   ,B
3088      ,Consumer Staples      ,Asia / Pacific             ,50.0        ,50.0        ,66.90856313497824       ,66.66666666666666 ,50.0              ,55.9                   ,C
300896    ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,28.513403736799347      ,84.21052631578947 ,49.899117354242094,50.8                   ,C
300390    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
600536    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
9005      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,58.5                    ,33.33333333333333 ,50.0              ,49.2                   ,D
3998      ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,81.06712564543889       ,100.0             ,50.0              ,63.7                   ,C
6532      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,78.14207650273224       ,100.0             ,49.976882430647294,63.1                   ,C
688188    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,54.83870967741936       ,72.72727272727273 ,49.89548847786649 ,54.4                   ,C
000039    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,93.14285714285714       ,100.0             ,50.02467248908297 ,66.1                   ,B
A326030   ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,37.41935483870967       ,78.57142857142857 ,49.996325330965576,51.8                   ,C
600378    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,75.76719576719577       ,80.0              ,50.0              ,59.7                   ,C
PCHEM     ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,4.92307692307692        ,31.57894736842105 ,49.993077012767436,38.2                   ,D
300207    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,55.945945945945944      ,100.0             ,50.371988049095606,58.7                   ,C
2404      ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,52.92056074766356 ,67.8                   ,B
688065    ,Materials             ,Asia / Pacific             ,50.0        ,50.0        ,93.8046068308181        ,100.0             ,50.0              ,66.3                   ,B
688615    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,100.0                   ,100.0             ,50.0              ,67.5                   ,B
1193      ,Utilities             ,Asia / Pacific             ,50.0        ,50.0        ,51.32743362831859       ,47.61904761904763 ,50.0197869955157  ,49.9                   ,D
FPT       ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,70.38862629301775       ,81.81818181818183 ,50.0              ,58.9                   ,C
688599    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,65.06550218340611       ,70.0              ,50.0              ,56.0                   ,C
002444    ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,28.93401015228426       ,80.0              ,50.00666860500787 ,50.3                   ,C
002850    ,Consumer Discretionary,Asia / Pacific             ,50.0        ,50.0        ,56.390977443609025      ,100.0             ,50.23057212116616 ,58.8                   ,C
600085    ,Health Care           ,Asia / Pacific             ,50.0        ,50.0        ,46.4368886818817        ,77.77777777777777 ,49.99003905455919 ,53.5                   ,C
002340    ,Industrials           ,Asia / Pacific             ,50.0        ,50.0        ,59.61995249406175       ,60.0              ,50.163435118461294,53.4                   ,C
688019    ,Information Technology,Asia / Pacific             ,50.0        ,50.0        ,25.270800433798215      ,80.0              ,50.31526739446666 ,49.6                   ,D
