ticker    ,sector                ,region                     ,upside_score       ,spread_score        ,coverage_score,rating_score,price_target_score,price_target_grade
300496    ,Information Technology,Asia / Pacific             ,13.95290352080476  ,14.06439118857421   ,36.666668     ,64.25       ,28.6              ,F
SEK       ,Communication Services,Asia / Pacific             ,71.26185266229028  ,52.297592997811826  ,46.666668     ,89.25001    ,65.2              ,B
002459    ,Information Technology,Asia / Pacific             ,44.23659003831418  ,33.70689655172413   ,20.0          ,61.25       ,40.2              ,D
1318      ,Consumer Staples      ,Asia / Pacific             ,77.80438275175116  ,65.22637362637363   ,53.333336     ,92.49999    ,72.7              ,B
002821    ,Health Care           ,Asia / Pacific             ,53.84929138586085  ,48.17851486070995   ,30.000002     ,83.75       ,53.6              ,C
INDES     ,Information Technology,Africa / Middle East       ,100.0              ,75.78534031413614   ,6.666667      ,91.75       ,73.6              ,B
1888      ,Information Technology,Asia / Pacific             ,64.90273656445763  ,40.13353115727003   ,10.0          ,83.25       ,51.4              ,C
OR        ,Consumer Discretionary,Asia / Pacific             ,46.53755868544601  ,22.535211267605636  ,53.333336     ,75.0        ,47.6              ,D
1133      ,Industrials           ,Asia / Pacific             ,50.16201248969011  ,61.78101802757159   ,13.333334     ,100.0       ,55.7              ,C
2897      ,Consumer Staples      ,Asia / Pacific             ,41.73669467787115  ,29.411764705882348  ,36.666668     ,63.75       ,42.0              ,D
000932    ,Materials             ,Asia / Pacific             ,68.20762368207623  ,92.7007299270073    ,6.666667      ,92.75       ,66.9              ,B
300620    ,Information Technology,Asia / Pacific             ,52.465047829286235 ,100.0               ,3.3333335     ,75.0        ,59.0              ,C
9147      ,Industrials           ,Asia / Pacific             ,39.504417290265536 ,51.12247797669794   ,30.000002     ,69.5        ,46.5              ,D
002402    ,Information Technology,Asia / Pacific             ,48.879322126554605 ,36.43296432964328   ,13.333334     ,90.75       ,47.0              ,D
1808      ,Consumer Discretionary,Asia / Pacific             ,23.44988579873707  ,57.67835550181378   ,26.666668     ,65.75       ,41.1              ,D
384       ,Utilities             ,Asia / Pacific             ,39.852238157322894 ,36.11473272490221   ,50.0          ,70.5        ,47.1              ,D
CEN       ,Utilities             ,Asia / Pacific             ,45.44159544159545  ,74.8931623931624    ,16.666668     ,75.0        ,53.0              ,C
2313      ,Information Technology,Asia / Pacific             ,6.142410015649453  ,82.3943661971831    ,13.333334     ,93.75       ,44.2              ,D
2400      ,Communication Services,Asia / Pacific             ,28.274160206718342 ,26.67581395348837   ,36.666668     ,81.25       ,40.1              ,D
4704      ,Information Technology,Asia / Pacific             ,54.395084445818945 ,44.332766352249884  ,23.333334     ,56.25       ,46.0              ,D
601699    ,Energy                ,Asia / Pacific             ,72.6777420507324   ,86.41479099678455   ,6.666667      ,91.75       ,66.7              ,B
AP        ,Utilities             ,Asia / Pacific             ,40.317424242424245 ,43.50000000000001   ,23.333334     ,82.25       ,46.1              ,D
7752      ,Information Technology,Asia / Pacific             ,29.268091168091175 ,52.766531713900136  ,30.000002     ,41.75       ,37.8              ,D
603806    ,Information Technology,Asia / Pacific             ,53.70474188273767  ,29.922915206727396  ,26.666668     ,76.75001    ,47.0              ,D
D01       ,Consumer Staples      ,Asia / Pacific             ,41.72306824591088  ,73.3502538071066    ,26.666668     ,87.5        ,55.8              ,C
KALYANKJIL,Consumer Discretionary,Asia / Pacific             ,83.70633392751039  ,41.17647058823529   ,30.000002     ,94.50001    ,64.5              ,C
300487    ,Materials             ,Asia / Pacific             ,17.724033981912847 ,60.26308577692519   ,26.666668     ,84.5        ,43.5              ,D
HMSP      ,Consumer Staples      ,Asia / Pacific             ,52.182539682539684 ,19.480519480519476  ,26.666668     ,81.25       ,44.7              ,D
002407    ,Materials             ,Asia / Pacific             ,26.45403377110694  ,6.191369606003749   ,6.666667      ,93.75       ,30.9              ,F
002456    ,Information Technology,Asia / Pacific             ,21.212121212121218 ,96.36363636363636   ,6.666667      ,0.0         ,32.8              ,F
NCKL      ,Materials             ,Asia / Pacific             ,34.98254303599374  ,60.56338028169015   ,43.333332     ,94.25       ,54.9              ,C
9508      ,Utilities             ,Asia / Pacific             ,46.104364743167345 ,29.398475007060153  ,16.666668     ,81.25       ,43.1              ,D
3036      ,Information Technology,Asia / Pacific             ,48.123266219239376 ,71.81208053691275   ,20.0          ,83.25       ,55.4              ,C
MCY       ,Utilities             ,Asia / Pacific             ,40.80418381344307  ,81.01851851851852   ,16.666668     ,65.0        ,50.9              ,C
001286    ,Utilities             ,Asia / Pacific             ,50.209536753879256 ,73.49643221202855   ,6.666667      ,100.0       ,57.3              ,C
3044      ,Information Technology,Asia / Pacific             ,47.820995443392924 ,69.08517350157727   ,20.0          ,82.25       ,54.5              ,C
PRU       ,Materials             ,Asia / Pacific             ,35.35734705546027  ,17.66723842195542   ,20.0          ,62.5        ,33.3              ,F
576       ,Industrials           ,Asia / Pacific             ,51.7656684666994   ,84.11192930780558   ,13.333334     ,79.99999    ,57.8              ,C
RMDA      ,Health Care           ,Africa / Middle East       ,100.0              ,0.0                 ,23.333334     ,96.5        ,59.0              ,C
4324      ,Communication Services,Asia / Pacific             ,40.235796678479616 ,65.60350218886803   ,30.000002     ,55.5        ,47.6              ,D
600578    ,Utilities             ,Asia / Pacific             ,37.60683760683761  ,100.0               ,3.3333335     ,75.0        ,53.8              ,C
522       ,Information Technology,Asia / Pacific             ,29.92675864418327  ,47.57281553398058   ,60.000004     ,75.0        ,49.4              ,D
1357      ,Communication Services,Asia / Pacific             ,81.38296545703952  ,36.00785634118967   ,33.333336     ,94.25       ,63.0              ,C
ORGE      ,Industrials           ,Africa / Middle East       ,56.47161020295349  ,100.0               ,3.3333335     ,50.0        ,55.4              ,C
3861      ,Materials             ,Asia / Pacific             ,34.52721841249108  ,83.67258082072495   ,23.333334     ,85.74999    ,54.8              ,C
002624    ,Communication Services,Asia / Pacific             ,39.45411679361625  ,27.638737758433084  ,26.666668     ,83.25       ,42.7              ,D
6448      ,Information Technology,Asia / Pacific             ,33.94086674767112  ,66.58566221142162   ,16.666668     ,75.0        ,46.9              ,D
2376      ,Information Technology,Asia / Pacific             ,67.23011043497858  ,59.43204868154158   ,33.333336     ,75.0        ,60.1              ,C
688147    ,Information Technology,Asia / Pacific             ,20.05590496156534  ,100.0               ,3.3333335     ,100.0       ,52.7              ,C
688336    ,Health Care           ,Asia / Pacific             ,59.90338164251205  ,100.0               ,3.3333335     ,91.75       ,65.0              ,B
300972    ,Consumer Staples      ,Asia / Pacific             ,57.01967592592594  ,54.43229166666666   ,20.0          ,100.0       ,57.6              ,C
2327      ,Information Technology,Asia / Pacific             ,16.737366971794298 ,69.41281536057156   ,26.666668     ,34.500004   ,35.4              ,D
4005      ,Materials             ,Asia / Pacific             ,39.724176214583885 ,32.853717026378895  ,36.666668     ,75.0        ,44.5              ,D
APE       ,Consumer Discretionary,Asia / Pacific             ,42.40841934831007  ,23.861566484517315  ,50.0          ,65.0        ,43.8              ,D
4676      ,Communication Services,Asia / Pacific             ,22.18698325265676  ,58.938407611417134  ,20.0          ,62.5        ,39.0              ,D
002273    ,Information Technology,Asia / Pacific             ,51.661161924119256 ,87.8048780487805    ,20.0          ,97.75       ,63.6              ,C
603298    ,Industrials           ,Asia / Pacific             ,58.84936479128856  ,78.22141560798548   ,20.0          ,92.49999    ,62.7              ,C
600352    ,Materials             ,Asia / Pacific             ,51.467788798717564 ,83.22813345356177   ,10.0          ,91.75       ,59.2              ,C
002085    ,Consumer Discretionary,Asia / Pacific             ,41.12027221567858  ,100.0               ,3.3333335     ,87.5        ,57.6              ,C
136       ,Communication Services,Asia / Pacific             ,100.0              ,41.66666666666665   ,13.333334     ,95.00001    ,67.1              ,B
4183      ,Materials             ,Asia / Pacific             ,33.50420607458668  ,42.32987312572087   ,40.0          ,75.0        ,45.3              ,D
392       ,Utilities             ,Asia / Pacific             ,44.36805555555555  ,85.34375            ,16.666668     ,79.99999    ,56.2              ,C
7261      ,Consumer Discretionary,Asia / Pacific             ,21.513281653746763 ,53.48837209302326   ,43.333332     ,57.25       ,41.0              ,D
TPG       ,Communication Services,Asia / Pacific             ,49.779474130619164 ,44.02035623409669   ,40.0          ,66.75       ,49.8              ,D
VOLTAS    ,Industrials           ,Asia / Pacific             ,34.5996646355864   ,52.175145245855184  ,100.0         ,60.75       ,57.3              ,C
002155    ,Materials             ,Asia / Pacific             ,54.37527209403571  ,100.0               ,3.3333335     ,75.0        ,59.7              ,C
A090430   ,Consumer Staples      ,Asia / Pacific             ,66.07960040270912  ,42.33937397034596   ,93.333336     ,85.74999    ,69.5              ,B
A161390   ,Consumer Discretionary,Asia / Pacific             ,32.70082222222222  ,37.096774193548384  ,56.666668     ,88.25001    ,49.7              ,D
2380      ,Utilities             ,Asia / Pacific             ,45.53491572067425  ,59.12383900928793   ,26.666668     ,85.0        ,53.1              ,C
002129    ,Information Technology,Asia / Pacific             ,30.51407742584214  ,15.045248868778282  ,23.333334     ,63.75       ,31.9              ,F
4732      ,Consumer Discretionary,Asia / Pacific             ,41.36085626911315  ,56.99541284403671   ,20.0          ,70.75       ,46.9              ,D
688617    ,Health Care           ,Asia / Pacific             ,84.40261064114274  ,73.39052384923946   ,23.333334     ,95.00001    ,71.6              ,B
601799    ,Consumer Discretionary,Asia / Pacific             ,74.30054864177706  ,55.84102769971899   ,30.000002     ,92.75       ,64.5              ,C
603379    ,Materials             ,Asia / Pacific             ,70.26862026862025  ,100.0               ,3.3333335     ,100.0       ,70.3              ,B
9899      ,Communication Services,Asia / Pacific             ,100.0              ,15.785730027548217  ,53.333336     ,92.99999    ,68.2              ,B
AUTLANB   ,Materials             ,Latin America and Caribbean,100.0              ,100.0               ,3.3333335     ,100.0       ,80.7              ,A
6370      ,Industrials           ,Asia / Pacific             ,37.172984183417654 ,65.81430329550116   ,23.333334     ,89.25001    ,52.0              ,C
PETDAG    ,Consumer Discretionary,Asia / Pacific             ,37.72722383564591  ,59.244917715392056  ,33.333336     ,37.5        ,42.2              ,D
