ticker    ,name                                                            ,country,exchange,sector                ,industry                                             ,kalman_estimate   ,kalman_variance    ,kalman_gain       ,signal_strength   ,original_price,original_target,filtered_upside
6088      ,FIT Hon Teng Limited                                            ,TW     ,SEHK    ,Information Technology,Electronic Equipment Instruments and Components      ,6.6786374260234   ,0.09090917355296778,0.9090917355296769,10.999989988000012,5.51          ,6.7955         ,21.209390671931036
000661    ,Changchun High-Tech Industry (Group) Co. Ltd.                   ,CN     ,SZSE    ,Health Care           ,Pharmaceuticals                                      ,144.5255064953955 ,0.09090917355296778,0.9090917355296769,10.999989988000012,87.38         ,150.24         ,65.39884011832856
2404      ,United Integrated Services Co. Ltd.                             ,TW     ,TWSE    ,Industrials           ,Construction and Engineering                         ,1138.4547413205335,0.09090917355296778,0.9090917355296769,10.999989988000012,923.0         ,1160.0         ,23.342875549353572
FAN       ,Volution Group plc                                              ,GB     ,LSE     ,Industrials           ,Building Products                                    ,7.312727611567167 ,0.09090917355296778,0.9090917355296769,10.999989988000012,6.94          ,7.35           ,5.370714864080215
KARN      ,Kardex Holding AG                                               ,CH     ,SWX     ,Industrials           ,Machinery                                            ,350.7728111562622 ,0.09090917355296778,0.9090917355296769,10.999989988000012,258.5         ,360.0          ,35.69547820358306
VIV       ,Vivendi SE                                                      ,FR     ,ENXTPA  ,Communication Services,Entertainment                                        ,2.929909728093381 ,0.09090917355296778,0.9090917355296769,10.999989988000012,2.229         ,3.0            ,31.44503042141682
RUI       ,Rubis                                                           ,FR     ,ENXTPA  ,Utilities             ,Gas Utilities                                        ,36.80000181816529 ,0.09090917355296778,0.9090917355296769,10.999989988000012,34.8          ,37.0           ,5.747131661394525
4017      ,Dr. Soliman Abdel Kader Fakeeh Hospital Company                 ,SA     ,SASE    ,Health Care           ,Health Care Providers and Services                   ,43.1781897437296  ,0.09090917355296778,0.9090917355296769,10.999989988000012,34.46         ,44.05          ,25.299447892424826
ALE       ,Allegro.eu S.A.                                                 ,LU     ,WSE     ,Consumer Discretionary,Broadline Retail                                     ,39.90637339660548 ,0.09090917355296778,0.9090917355296769,10.999989988000012,29.17         ,40.98          ,36.806216649316006
ACLN      ,Accelleron Industries AG                                        ,CH     ,SWX     ,Industrials           ,Electrical Equipment                                 ,66.16635878764738 ,0.09090917355296778,0.9090917355296769,10.999989988000012,71.5          ,65.633         ,-7.459638059234431
4031      ,Saudi Ground Services Company                                   ,SA     ,SASE    ,Industrials           ,Transportation Infrastructure                        ,50.44365051226807 ,0.09090917355296778,0.9090917355296769,10.999989988000012,34.88         ,52.0           ,44.620557661319
CEL       ,Cellcom Israel Ltd.                                             ,IL     ,TASE    ,Communication Services,Wireless Telecommunication Services                  ,37.04454504959046 ,0.09090917355296778,0.9090917355296769,10.999989988000012,37.49         ,37.0           ,-1.1881967202175008
S         ,SentinelOne Inc.                                                ,US     ,NYSE    ,Information Technology,Software                                             ,19.44273233879692 ,0.09090917355296778,0.9090917355296769,10.999989988000012,13.87         ,20.0           ,40.17831534821139
CPB       ,The Campbell's Company                                          ,US     ,NasdaqGS,Consumer Staples      ,Food Products                                        ,29.953636785120135,0.09090917355296778,0.9090917355296769,10.999989988000012,29.49         ,30.0           ,1.5721830624623165
UEC       ,Uranium Energy Corp.                                            ,US     ,NYSEAM  ,Energy                ,Oil Gas and Consumable Fuels                         ,17.7745475041136  ,0.09090917355296778,0.9090917355296769,10.999989988000012,15.52         ,18.0           ,14.526723608979378
ALH       ,Alliance Laundry Holdings Inc.                                  ,US     ,NYSE    ,Industrials           ,Machinery                                            ,30.30727902473614 ,0.09090917355296778,0.9090917355296769,10.999989988000012,23.38         ,31.0           ,29.62908051640779
TTAN      ,ServiceTitan Inc.                                               ,US     ,NasdaqGS,Information Technology,Software                                             ,124.3400559994909 ,0.09090917355296778,0.9090917355296769,10.999989988000012,62.74         ,130.5          ,98.18306662335176
RBRK      ,Rubrik Inc.                                                     ,US     ,NYSE    ,Information Technology,Software                                             ,103.59549913182607,0.09090917355296778,0.9090917355296769,10.999989988000012,54.55         ,108.5          ,89.90925597035029
EMPA      ,Empire Company Limited                                          ,CA     ,TSX     ,Consumer Staples      ,Consumer Staples Distribution and Retail             ,52.17636657848565 ,0.09090917355296778,0.9090917355296769,10.999989988000012,48.94         ,52.5           ,6.6129272139061115
DG        ,Dollar General Corporation                                      ,US     ,NYSE    ,Consumer Staples      ,Consumer Staples Distribution and Retail             ,140.3490786447396 ,0.09090917355296778,0.9090917355296769,10.999989988000012,153.84        ,139.0          ,-8.769449658905623
ULTA      ,Ulta Beauty Inc.                                                ,US     ,NasdaqGS,Consumer Discretionary,Specialty Retail                                     ,691.67273479332   ,0.09090917355296778,0.9090917355296769,10.999989988000012,683.4         ,692.5          ,1.2105260159964983
BMW       ,Bayerische Motoren Werke Aktiengesellschaft                     ,DE     ,XTRA    ,Consumer Discretionary,Automobiles                                          ,92.62727611567168 ,0.09090917355296778,0.9090917355296769,10.999989988000012,88.9          ,93.0           ,4.1926615474372
ADBE      ,Adobe Inc.                                                      ,US     ,NasdaqGS,Information Technology,Software                                             ,387.63374878410195,0.09090917355296778,0.9090917355296769,10.999989988000012,263.97        ,400.0          ,46.84765268178275
DKS       ,DICK'S Sporting Goods Inc.                                      ,US     ,NYSE    ,Consumer Discretionary,Specialty Retail                                     ,241.02276342942338,0.09090917355296778,0.9090917355296769,10.999989988000012,201.25        ,245.0          ,19.76286381586255
EDV       ,Endeavour Mining plc                                            ,GB     ,TSX     ,Materials             ,Metals and Mining                                    ,94.99546367760293 ,0.09090917355296778,0.9090917355296769,10.999989988000012,84.95         ,96.0           ,11.825148531610271
DTG       ,Daimler Truck Holding AG                                        ,DE     ,XTRA    ,Industrials           ,Machinery                                            ,44.827274297506385,0.09090917355296778,0.9090917355296769,10.999989988000012,43.1          ,45.0           ,4.007596977973048
4291      ,National Company for Learning and Education                     ,SA     ,SASE    ,Consumer Discretionary,Diversified Consumer Services                        ,152.77274752047708,0.09090917355296778,0.9090917355296769,10.999989988000012,130.5         ,155.0          ,17.067239479292784
BNR       ,Brenntag SE                                                     ,DE     ,XTRA    ,Industrials           ,Trading Companies and Distributors                   ,50.74726593394605 ,0.09090917355296778,0.9090917355296769,10.999989988000012,58.22         ,50.0           ,-12.83533848514934
