count,mean,median,std,min,max,q25,q75,positive_pct,missing_pct,category,feature
3653,0.6273200109499043,0.8,0.3493200494711704,0.0,1.0,0.4,1.0,85.87462359704354,0.0,Cash Flow,fcf_positive_ratio
3650,0.623435277738585,0.8330084978170219,42.026972538922024,-1282.142857142857,1940.0,0.0,1.5141900752448665,73.6986301369863,0.08212428141253764,Cash Flow,fcf_to_net_income
3480,4.044595874351789,1.4942699221650406,70.13080711016462,-1501.5333333333333,2133.2727272727275,0.5531137222155154,3.1202752664954057,85.17241379310346,4.735833561456337,Cash Flow,self_funding_ratio
3653,47.6464860482094,50.0,18.07911530517173,0.0,100.0,47.54207005996494,50.71301669749705,94.7440459895976,0.0,Composite Scores,dilution_score
3653,4.777169449767315,5.0,1.8458247437652957,0.0,9.0,4.0,6.0,99.15138242540378,0.0,Composite Scores,piotroski_f_score
2470,-0.012759554655870446,0.0006,0.10258704587013177,-2.2869,1.0233,-0.003875,0.0103,55.748987854251006,32.38434163701068,Dividend Reliability,buyback_yield
2158,-0.0031183503243744208,0.001,0.05259248997283255,-1.5201,0.7791,-0.0025,0.0048,60.56533827618165,40.92526690391459,Dividend Reliability,dividend_growth_expectation
1955,0.2689279528358543,0.11423885096196472,8.162738404093144,-300.6,97.71844660194175,0.0,0.5740499101575576,54.27109974424552,46.482343279496305,Dividend Reliability,dividend_payout_ratio
3653,1.8707911305776075,1.0,4.498478914567268,0.0,54.0,0.0,2.0,67.7251574048727,0.0,Dividend Reliability,dividend_streak
2331,0.03423007293007293,0.0238,0.06138687380448887,0.0,1.5201,0.010700000000000001,0.041749999999999995,99.3993993993994,36.18943334245826,Dividend Reliability,dividend_yield_ltm
3123,1.1465246557796989,0.0182,62.65738351094874,0.0,3501.5579,0.0013,0.03785,76.11271213576688,14.508623049548316,Dividend Reliability,dividend_yield_ntm
2286,5.927524187337206,1.8556479892458033,280.50331089598234,-6229.0,8321.333333333334,0.6493857828728873,3.862153427745232,81.75853018372703,37.42129756364632,Dividend Reliability,fcf_dividend_coverage
