ticker    ,name                                                            ,sector                ,industry                                             ,country,exchange,distress_probability,liquidity_stress_score,cash_runway_months   ,altman_z_score,altman_z_trend,interest_coverage    ,quick_ratio        ,risk_level,confidence_interval                          ,data_quality_score
2354      ,Foxconn Technology Co. Ltd.                                     ,Information Technology,Electronic Equipment Instruments and Components      ,TW     ,TWSE    ,0.4799999999999999  ,0.0                   ,1.7655289218071628   ,3.36          ,-0.57         ,-8.229390681003585   ,2.195997722280973  ,Medium    ,"(0.42999999999999994, 0.5299999999999999)"  ,1.0
6139      ,L&K Engineering Co. Ltd.                                        ,Industrials           ,Commercial Services and Supplies                     ,TW     ,TWSE    ,0.48                ,15.0                  ,8.468193554877436    ,2.16          ,0.57          ,-165.16774193548386  ,1.2811860497850731 ,Medium    ,"(0.43, 0.53)"                               ,1.0
3045      ,Taiwan Mobile Co. Ltd.                                          ,Communication Services,Wireless Telecommunication Services                  ,TW     ,TWSE    ,0.33                ,0.0                   ,0.0                  ,              ,              ,-13.084308510638298  ,                   ,Medium    ,"(0.24000000000000002, 0.42000000000000004)" ,0.6
2027      ,Ta Chen Stainless Pipe Co. Ltd.                                 ,Materials             ,Metals and Mining                                    ,TW     ,TWSE    ,0.63                ,0.0                   ,1.8153389035813252   ,2.31          ,-0.07         ,-4.839503105590062   ,0.999210059992741  ,High      ,"(0.5800000000000001, 0.6799999999999999)"   ,1.0
2615      ,Wan Hai Lines Ltd.                                              ,Industrials           ,Marine Transportation                                ,TW     ,TWSE    ,0.32999999999999996 ,0.0                   ,11.596207851513999   ,2.86          ,-0.18         ,-19.556051053359987  ,3.78979721974238   ,Medium    ,"(0.27999999999999997, 0.37999999999999995)" ,1.0
2317      ,Hon Hai Precision Industry Co. Ltd.                             ,Information Technology,Electronic Equipment Instruments and Components      ,TW     ,TWSE    ,0.43000000000000005 ,15.0                  ,1.4051761559145828   ,2.88          ,0.15          ,-7.671472061278601   ,0.9757212240868707 ,Medium    ,"(0.38000000000000006, 0.48000000000000004)" ,1.0
3231      ,Wistron Corporation                                             ,Information Technology,Technology Hardware Storage and Peripherals          ,TW     ,TWSE    ,0.73                ,15.0                  ,0.5475809916244069   ,2.63          ,0.22          ,-5.3320485546239516  ,0.6145688358096671 ,Distressed,"(0.6799999999999999, 0.78)"                 ,1.0
2603      ,Evergreen Marine Corporation (Taiwan) Ltd.                      ,Industrials           ,Marine Transportation                                ,TW     ,TWSE    ,0.43000000000000005 ,0.0                   ,6.233013398665103    ,2.75          ,0.08          ,-19.18972212110181   ,1.4783717813416553 ,Medium    ,"(0.38000000000000006, 0.48000000000000004)" ,1.0
MOVE      ,Medacta Group SA                                                ,Health Care           ,Health Care Equipment and Supplies                   ,CH     ,SWX     ,0.33                ,0.0                   ,0.7412666856006817   ,5.77          ,0.03          ,-7.421236872812136   ,0.9472233705387901 ,Medium    ,"(0.28, 0.38)"                               ,1.0
DIC       ,Dubai Investments PJSC                                          ,Industrials           ,Industrial Conglomerates                             ,AE     ,DFM     ,0.9299999999999999  ,0.0                   ,7.203086022888003    ,1.76          ,0.04          ,-2.1384767556874382  ,1.5989376785829956 ,Distressed,"(0.8799999999999999, 0.98)"                 ,1.0
002916    ,Shennan Circuits Co. Ltd.                                       ,Information Technology,Electronic Equipment Instruments and Components      ,CN     ,SZSE    ,0.4799999999999999  ,15.0                  ,0.5345998209083799   ,5.16          ,-0.87         ,-35.04414414414414   ,0.9080963304511942 ,Medium    ,"(0.42999999999999994, 0.5299999999999999)"  ,1.0
2327      ,Yageo Corporation                                               ,Information Technology,Electronic Equipment Instruments and Components      ,TW     ,TWSE    ,0.63                ,15.0                  ,9.671114506871868    ,1.91          ,-0.02         ,-10.09240079134179   ,0.9902475007806525 ,High      ,"(0.5800000000000001, 0.6799999999999999)"   ,1.0
316       ,Orient Overseas (International) Limited                         ,Industrials           ,Marine Transportation                                ,HK     ,SEHK    ,0.22999999999999998 ,0.0                   ,9.861586543526355    ,3.5           ,0.18          ,-105.63793103448276  ,2.6530521999557797 ,Low       ,"(0.18, 0.27999999999999997)"                ,1.0
BKG       ,The Berkeley Group Holdings plc                                 ,Consumer Discretionary,Household Durables                                   ,GB     ,LSE     ,0.33                ,0.0                   ,6.441740941774992    ,3.12          ,0.07          ,-12.079523989421988  ,0.6456460094402269 ,Medium    ,"(0.28, 0.38)"                               ,1.0
603929    ,L&K Engineering (Suzhou) Co.Ltd.                                ,Industrials           ,Construction and Engineering                         ,CN     ,SHSE    ,0.18                ,0.0                   ,11.111484304353443   ,3.44          ,0.81          ,-383.7857142857143   ,1.5447850227137154 ,Low       ,"(0.13, 0.22999999999999998)"                ,1.0
1504      ,TECO Electric & Machinery Co. Ltd.                              ,Industrials           ,Electrical Equipment                                 ,TW     ,TWSE    ,0.63                ,0.0                   ,5.739342955813336    ,2.57          ,0.24          ,-14.509788566953798  ,1.3768602840560562 ,High      ,"(0.5800000000000001, 0.6799999999999999)"   ,1.0
3038      ,Kobe Bussan Co. Ltd.                                            ,Consumer Staples      ,Consumer Staples Distribution and Retail             ,JP     ,TSE     ,0.33                ,0.0                   ,3.0712421075451415   ,9.29          ,0.0           ,-1725.1333333333334  ,2.780142764438676  ,Medium    ,"(0.28, 0.38)"                               ,1.0
HLMA      ,Halma plc                                                       ,Information Technology,Electronic Equipment Instruments and Components      ,GB     ,LSE     ,0.4799999999999999  ,0.0                   ,1.3916124764509503   ,7.05          ,-0.6          ,-14.601331853496115  ,1.532919745765289  ,Medium    ,"(0.42999999999999994, 0.5299999999999999)"  ,1.0
GEB       ,Grupo Energía Bogotá S.A. E.S.P.                                ,Utilities             ,Gas Utilities                                        ,CO     ,BVC     ,0.43                ,15.0                  ,2.990442770151718    ,              ,              ,-2.0186876401573013  ,0.937247295142032  ,Medium    ,"(0.36, 0.5)"                                ,0.8
8210      ,Chenbro Micom Co. Ltd.                                          ,Information Technology,Technology Hardware Storage and Peripherals          ,TW     ,TWSE    ,0.33                ,0.0                   ,3.450241935483871    ,4.67          ,-0.35         ,-48.338235294117645  ,1.1016127000125993 ,Medium    ,"(0.28, 0.38)"                               ,1.0
DLG       ,De'Longhi S.p.A.                                                ,Consumer Discretionary,Household Durables                                   ,IT     ,BIT     ,0.33                ,0.0                   ,2.3138831201905026   ,              ,              ,-65.94391408114558   ,0.9874339787050271 ,Medium    ,"(0.26, 0.4)"                                ,0.8
6442      ,EZconn Corporation                                              ,Information Technology,Communications Equipment                             ,TW     ,TWSE    ,0.4799999999999999  ,15.0                  ,5.966430958116404    ,7.47          ,-0.82         ,-66.94392523364486   ,1.2336454551245302 ,Medium    ,"(0.42999999999999994, 0.5299999999999999)"  ,1.0
1503      ,Shihlin Electric & Engineering Corp.                            ,Industrials           ,Electrical Equipment                                 ,TW     ,TWSE    ,0.37999999999999995 ,15.0                  ,1.2234189554979273   ,4.39          ,0.58          ,-265.46153846153845  ,0.6823236683085361 ,Medium    ,"(0.32999999999999996, 0.42999999999999994)" ,1.0
