ticker    ,name                                                            ,sector                ,industry                                             ,country,exchange,achievement_probability,upside_potential     ,price_target_spread_pct,analyst_conviction,eps_revision_momentum,analyst_rating_normalized,expected_return_prob_weighted,confidence_level
ERG       ,ERG S.p.A.                                                      ,Utilities             ,Independent Power and Renewable Electricity Producers,IT     ,BIT     ,0.6499999999999999     ,7.339449541284404    ,43.162393162393165     ,22.22222222222222 ,-0.001895            ,61.0                     ,4.770642201834862            ,Low
URC       ,Universal Robina Corporation                                    ,Consumer Staples      ,Food Products                                        ,PH     ,PSE     ,0.38                   ,25.08361204013378    ,43.850267379679146     ,58.333333333333336,0.01373              ,75.0                     ,9.531772575250836            ,Low
600132    ,Chongqing Brewery Co. Ltd.                                      ,Consumer Staples      ,Beverages                                            ,CN     ,SHSE    ,0.6000000000000001     ,11.788617886178862   ,38.34710743801653      ,61.904761904761905,0.011895             ,76.25                    ,7.073170731707318            ,Low
AVOL      ,Avolta AG                                                       ,Consumer Discretionary,Specialty Retail                                     ,CH     ,SWX     ,0.73                   ,3.3484911120297642   ,40.0                   ,53.333333333333336,0.02427              ,70.0                     ,2.4443985117817277           ,Low
2356      ,Inventec Corporation                                            ,Information Technology,Technology Hardware Storage and Peripherals          ,TW     ,TWSE    ,0.57                   ,4.74090407938258     ,50.526315789473685     ,25.0              ,-0.004625            ,56.25                    ,2.7023153252480703           ,Low
WCH       ,Wacker Chemie AG                                                ,Materials             ,Chemicals                                            ,DE     ,XTRA    ,0.7999999999999999     ,-13.771712158808933  ,66.18705035971223      ,7.142857142857143 ,0.0                  ,55.25                    ,-11.017369727047145          ,Low
551       ,Yue Yuen Industrial (Holdings) Limited                          ,Consumer Discretionary,Textiles Apparel and Luxury Goods                    ,HK     ,SEHK    ,0.75                   ,0.8951477969882878   ,104.9694591083718      ,60.0              ,-0.02241             ,78.25                    ,0.6713608477412158           ,Low
UN0       ,Uniper SE                                                       ,Utilities             ,Independent Power and Renewable Electricity Producers,DE     ,XTRA    ,0.9                    ,-14.407988587731811  ,11.666666666666666     ,66.66666666666667 ,0.01374              ,25.0                     ,-12.96718972895863           ,High
6415      ,Silergy Corp.                                                   ,Information Technology,Semiconductors and Semiconductor Equipment           ,KY     ,TWSE    ,0.83                   ,-7.857142857142857   ,125.5813953488372      ,40.0              ,-0.11684             ,65.0                     ,-6.5214285714285705          ,Low
CMIN3     ,CSN Mineração S.A.                                              ,Materials             ,Metals and Mining                                    ,BR     ,BOVESPA ,0.6699999999999999     ,0.7326007326007326   ,58.18181818181818      ,38.46153846153846 ,0.02383              ,34.5                     ,0.49084249084249076          ,Low
3260      ,ADATA Technology Co. Ltd.                                       ,Information Technology,Semiconductors and Semiconductor Equipment           ,TW     ,TPEX    ,0.9                    ,-31.972789115646258  ,0.0                    ,100.0             ,0.449835             ,75.0                     ,-28.775510204081634          ,Low
A000990   ,DB HiTek CO. LTD.                                               ,Information Technology,Semiconductors and Semiconductor Equipment           ,KR     ,KOSE    ,0.9                    ,5.376344086021505    ,38.775510204081634     ,75.0              ,0.110255             ,91.75                    ,4.838709677419355            ,Low
A017800   ,Hyundai Elevator Co. Ltd                                        ,Industrials           ,Machinery                                            ,KR     ,KOSE    ,0.9                    ,-6.098741529525653   ,0.0                    ,100.0             ,0.004765             ,75.0                     ,-5.488867376573088           ,Low
6088      ,FIT Hon Teng Limited                                            ,Information Technology,Electronic Equipment Instruments and Components      ,TW     ,SEHK    ,0.73                   ,23.330308529945555   ,14.695018762416305     ,100.0             ,-0.083975            ,90.0                     ,17.031125226860254           ,High
000661    ,Changchun High-Tech Industry (Group) Co. Ltd.                   ,Health Care           ,Pharmaceuticals                                      ,CN     ,SZSE    ,0.4                    ,71.93865873197528    ,7.667731629392971      ,100.0             ,0.0                  ,93.75                    ,28.775463492790113           ,High
2404      ,United Integrated Services Co. Ltd.                             ,Industrials           ,Construction and Engineering                         ,TW     ,TWSE    ,0.63                   ,25.677139761646803   ,0.0                    ,100.0             ,0.27307              ,75.0                     ,16.176598049837487           ,Low
