ticker    ,name                                                                            ,sector                ,industry                                             ,country,exchange,last_price,pt_median  ,pt_spread          ,expected_upside_pct  ,upside_std         ,var_5_pct             ,prob_positive_upside,risk_reward_ratio
JEN       ,Jenoptik AG                                                                     ,Information Technology,Electronic Equipment Instruments and Components      ,DE     ,XTRA    ,26.66     ,27.0       ,10.5               ,0.5935907759619893   ,8.17441297921476   ,-13.2266999983632     ,53.74               ,0.07261570677568215
BME       ,B&M European Value Retail S.A.                                                  ,Consumer Discretionary,Broadline Retail                                     ,LU     ,LSE     ,1.7635    ,2.0        ,1.35               ,25.408652624694952   ,16.07405574252874  ,1.9867740511895067    ,97.17               ,1.5807244314494155
CAP       ,Capgemini SE                                                                    ,Information Technology,IT Services                                          ,FR     ,ENXTPA  ,131.2     ,175.0      ,85.0               ,37.25967385686181    ,13.304497234456058 ,16.094756433173437    ,100.0               ,2.8005322711756824
HUH1V     ,Huhtamäki Oyj                                                                   ,Materials             ,Containers and Packaging                             ,FI     ,HLSE    ,29.62     ,37.0       ,12.5               ,18.733594764106606   ,8.890390039293564  ,2.552021110126717     ,97.35000000000001   ,2.1071735527134634
CC        ,The Chemours Company                                                            ,Materials             ,Chemicals                                            ,US     ,NYSE    ,14.99     ,15.0       ,8.0                ,8.81730585658992     ,11.31906702526431  ,-7.4822491483826825   ,74.51               ,0.7789781469541239
AAP       ,Advance Auto Parts Inc.                                                         ,Consumer Discretionary,Specialty Retail                                     ,US     ,NYSE    ,48.01     ,55.0       ,45.0               ,-2.7362436871245017  ,19.94938521158204  ,-39.587628555528916   ,50.13999999999999   ,-0.1371592988006426
CRI       ,Carter's Inc.                                                                   ,Consumer Discretionary,Textiles Apparel and Luxury Goods                    ,US     ,NYSE    ,34.61     ,30.0       ,25.0               ,1.004268440144662    ,15.54720567210326  ,-20.65377633106118    ,47.74               ,0.06459478708425695
IDYA      ,IDEAYA Biosciences Inc.                                                         ,Health Care           ,Biotechnology                                        ,US     ,NasdaqGS,32.19     ,48.0       ,48.0               ,63.401599901173896   ,30.897799356744972 ,15.427395616165628    ,99.81               ,2.051977850239142
RARE      ,Ultragenyx Pharmaceutical Inc.                                                  ,Health Care           ,Biotechnology                                        ,US     ,NasdaqGS,24.07     ,58.5       ,103.0              ,193.7483796568475    ,89.72296688733279  ,56.45607297286073     ,100.0               ,2.159406742536076
THS       ,TreeHouse Foods Inc.                                                            ,Consumer Staples      ,Food Products                                        ,US     ,NYSE    ,24.64     ,22.5       ,4.0                ,-12.743492966992335  ,3.607086146399006  ,-19.541319055450426   ,0.0                 ,-3.532905078996881
NNE       ,NANO Nuclear Energy Inc.                                                        ,Industrials           ,Electrical Equipment                                 ,US     ,NasdaqCM,29.395    ,45.0       ,5.0                ,58.735088723629396   ,4.030529286543136  ,53.50734711787767     ,100.0               ,14.57254979382738
WEN       ,The Wendy's Company                                                             ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,US     ,NasdaqGS,7.79      ,9.0        ,11.5               ,47.34153226170191    ,31.998275536272782 ,3.6448491655110917    ,97.32               ,1.4795026128216262
PRSU      ,Pursuit Attractions and Hospitality Inc.                                        ,Consumer Discretionary,Hotels Restaurants and Leisure                       ,US     ,NYSE    ,34.73     ,45.0       ,3.0                ,32.454840427323035   ,2.0516887271674005 ,29.784599965597536    ,100.0               ,15.818598600057031
SAF       ,Safran SA                                                                       ,Industrials           ,Aerospace and Defense                                ,FR     ,ENXTPA  ,301.0     ,340.0      ,125.0              ,8.416175855652616    ,8.681998871265863  ,-7.155487047101016    ,81.24               ,0.9693822794088328
FERTIGLB  ,Fertiglobe plc                                                                  ,Materials             ,Chemicals                                            ,AE     ,ADX     ,2.71      ,3.0504     ,0.6096999999999997 ,8.709868232729345    ,4.788127148358942  ,-0.013925168077661958 ,94.96               ,1.8190553347595457
AKCNS     ,Akçansa Çimento Sanayi ve Ticaret Anonim Sirketi                                ,Materials             ,Construction Materials                               ,TR     ,IBSE    ,194.2     ,203.35     ,51.02000000000001  ,0.32703971240445046  ,5.58488756634576   ,-9.872538414239157    ,56.42               ,0.05855797605938831
4324      ,Dentsu Group Inc.                                                               ,Communication Services,Media                                                ,JP     ,TSE     ,2992.5    ,3400.0     ,1100.0             ,14.654854718233551   ,7.529424613618205  ,2.3640437390216094    ,98.22               ,1.946344570835842
NEMAKA    ,Nemak S. A. B. de C. V.                                                         ,Consumer Discretionary,Automobile Components                                ,MX     ,BMV     ,3.4       ,5.4        ,3.5                ,85.34503985445238    ,23.13372178189024  ,54.59233087599934     ,100.0               ,3.689204904386072
TABREED   ,National Central Cooling Company PJSC                                           ,Utilities             ,Water Utilities                                      ,AE     ,DFM     ,3.0       ,3.925      ,1.42               ,34.4629607829209     ,9.866779855916668  ,19.14480577017512     ,100.0               ,3.4928275776067914
2579      ,Coca-Cola Bottlers Japan Holdings Inc.                                          ,Consumer Staples      ,Beverages                                            ,JP     ,TSE     ,3430.0    ,3045.0     ,950.0              ,-11.588343739648547  ,5.608740304567674  ,-20.99826907099689    ,1.17                ,-2.066122357316343
9843      ,Nitori Holdings Co. Ltd.                                                        ,Consumer Discretionary,Specialty Retail                                     ,JP     ,TSE     ,2655.0    ,2760.0     ,1150.0             ,10.62341726098438    ,9.180653342276942  ,-2.4711676366563604   ,88.26               ,1.1571526409850925
