ticker    ,sector                ,region                     ,payout_score      ,fcf_coverage_score  ,div_growth_score,balance_sheet_score,streak_score,dividend_sustainability_score,sustainability_grade
603290    ,Information Technology,Asia / Pacific             ,70.01943634596695 ,0.0                 ,50.0            ,90.41038823804347  ,4.0         ,41.7                         ,D
2002      ,Consumer Staples      ,Asia / Pacific             ,50.0              ,15.875721748693977  ,50.0            ,94.84828934226059  ,16.0        ,43.1                         ,D
SJVN      ,Utilities             ,Asia / Pacific             ,33.98839137645108 ,0.0                 ,50.0            ,32.48110325352679  ,4.0         ,24.0                         ,F
2579      ,Consumer Staples      ,Asia / Pacific             ,50.0              ,46.254732697258824  ,50.0            ,88.4305407052277   ,12.0        ,49.1                         ,D
5711      ,Materials             ,Asia / Pacific             ,50.0              ,100.0               ,50.0            ,71.67019933690102  ,16.0        ,60.7                         ,C
179       ,Consumer Discretionary,Asia / Pacific             ,50.0              ,79.31101272827891   ,50.0            ,95.02787044291374  ,4.0         ,57.2                         ,C
600563    ,Information Technology,Asia / Pacific             ,50.0              ,34.88833746898263   ,50.0            ,99.82061859901894  ,4.0         ,46.8                         ,D
AADI      ,Energy                ,Asia / Pacific             ,100.0             ,50.0                ,50.0            ,90.80598268964401  ,0.0         ,61.1                         ,C
BH        ,Health Care           ,Asia / Pacific             ,99.79970709855273 ,100.0               ,50.0            ,99.87423465166309  ,4.0         ,75.5                         ,B
1476      ,Consumer Discretionary,Asia / Pacific             ,58.64994865697455 ,26.310286237093187  ,50.0            ,99.42576062013461  ,8.0         ,47.4                         ,D
7564      ,Consumer Discretionary,Asia / Pacific             ,50.0              ,38.37636544190666   ,50.0            ,99.67734639497324  ,8.0         ,48.2                         ,D
300570    ,Information Technology,Asia / Pacific             ,50.0              ,13.4717868338558    ,50.0            ,99.82319511681752  ,8.0         ,42.0                         ,D
VNT       ,Industrials           ,Asia / Pacific             ,50.0              ,37.38379933471186   ,50.0            ,48.9751552795031   ,4.0         ,39.8                         ,D
3436      ,Information Technology,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,81.55050585547637  ,8.0         ,48.4                         ,D
2347      ,Information Technology,Asia / Pacific             ,61.396825396825406,51.82839912280702   ,50.0            ,67.4781406792808   ,8.0         ,49.6                         ,D
3702      ,Information Technology,Asia / Pacific             ,69.76085912303574 ,0.0                 ,50.0            ,26.854462312243722 ,4.0         ,32.1                         ,F
605589    ,Materials             ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,90.7003943790061   ,12.0        ,37.9                         ,D
6302      ,Industrials           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,86.92062889705451  ,4.0         ,36.1                         ,D
APARINDS  ,Industrials           ,Asia / Pacific             ,89.11686838124055 ,34.15291051259774   ,50.0            ,95.16695957820738  ,4.0         ,55.7                         ,C
532504    ,Materials             ,Asia / Pacific             ,93.32866573314664 ,13.343328335832085  ,50.0            ,89.10762449838826  ,4.0         ,50.6                         ,C
688301    ,Health Care           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,79.12425535906937  ,4.0         ,35.0                         ,D
A028050   ,Industrials           ,Asia / Pacific             ,99.98210496714984 ,100.0               ,50.0            ,99.83157899386947  ,4.0         ,75.6                         ,B
8056      ,Information Technology,Asia / Pacific             ,50.0              ,92.20807665982204   ,50.0            ,92.73410375538819  ,8.0         ,60.7                         ,C
600012    ,Industrials           ,Asia / Pacific             ,0.0               ,0.0                 ,50.0            ,68.06216497100974  ,12.0        ,22.0                         ,F
6781      ,Industrials           ,Asia / Pacific             ,77.3033562265129  ,54.878675421067655  ,50.0            ,99.14888515943419  ,8.0         ,59.1                         ,C
MSUMI     ,Consumer Discretionary,Asia / Pacific             ,69.44524913093859 ,26.9779568618156    ,50.0            ,95.4272947908128   ,4.0         ,49.0                         ,D
001221    ,Industrials           ,Asia / Pacific             ,50.0              ,100.0               ,50.0            ,92.50214335818762  ,0.0         ,61.4                         ,C
4088      ,Materials             ,Asia / Pacific             ,50.0              ,18.89862110831671   ,50.0            ,72.9034912521151   ,4.0         ,38.8                         ,D
4626      ,Materials             ,Asia / Pacific             ,50.0              ,36.11890540352827   ,50.0            ,81.73209342600397  ,8.0         ,45.0                         ,D
600098    ,Energy                ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,58.0460399024906   ,4.0         ,31.8                         ,F
4385      ,Consumer Discretionary,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,35.374599246301806 ,0.0         ,40.3                         ,D
603698    ,Energy                ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,91.59785964765219  ,4.0         ,36.8                         ,D
000528    ,Industrials           ,Asia / Pacific             ,50.0              ,11.054002430977599  ,50.0            ,81.88607529424792  ,12.0        ,39.3                         ,D
7282      ,Consumer Discretionary,Asia / Pacific             ,50.0              ,94.75958342565919   ,50.0            ,93.75738779713099  ,4.0         ,60.9                         ,C
1415      ,Information Technology,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,75.15448291943571  ,4.0         ,46.9                         ,D
9001      ,Industrials           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,54.936592940278    ,8.0         ,31.9                         ,F
A001440   ,Industrials           ,Asia / Pacific             ,100.0             ,50.0                ,50.0            ,82.19638617539917  ,4.0         ,60.4                         ,C
600475    ,Industrials           ,Asia / Pacific             ,50.0              ,31.79734620024125   ,50.0            ,70.44262233104494  ,4.0         ,41.6                         ,D
6471      ,Industrials           ,Asia / Pacific             ,50.0              ,100.0               ,50.0            ,80.63483512576724  ,12.0        ,61.4                         ,C
600869    ,Industrials           ,Asia / Pacific             ,50.0              ,41.80840664711633   ,50.0            ,44.35476757519626  ,4.0         ,40.2                         ,D
002410    ,Information Technology,Asia / Pacific             ,50.0              ,71.28087306145893   ,50.0            ,99.5084072863148   ,8.0         ,56.4                         ,C
688409    ,Information Technology,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,81.54883273673771  ,4.0         ,35.3                         ,D
4812      ,Information Technology,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,99.12816132121871  ,8.0         ,51.1                         ,C
002266    ,Industrials           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,86.44576882894862  ,4.0         ,36.1                         ,D
688772    ,Industrials           ,Asia / Pacific             ,50.0              ,0.0                 ,50.0            ,66.60604294866701  ,8.0         ,33.7                         ,F
